,tick,all_return_1d,all_return_1d_enhanced,all_return_1d_enhanced_return,all_return_1d_enhanced_return_compound,all_return_1d_enhanced_return_compound_ls,all_return_1d_enhanced_return_ls,all_return_1d_return,all_return_1d_return_compound,all_return_1d_return_compound_ls,all_return_1d_return_ls,all_return_20d,all_return_20d_enhanced,all_return_5d,all_return_5d_enhanced,index_return_1d,index_return_1d_enhanced,index_return_1d_enhanced_return,index_return_1d_enhanced_return_compound,index_return_1d_enhanced_return_compound_ls,index_return_1d_enhanced_return_ls,index_return_1d_return,index_return_1d_return_compound,index_return_1d_return_compound_ls,index_return_1d_return_ls,index_return_20d,index_return_20d_enhanced,index_return_5d,index_return_5d_enhanced,industry_return_1d,industry_return_1d_enhanced,industry_return_1d_enhanced_return,industry_return_1d_enhanced_return_compound,industry_return_1d_enhanced_return_compound_ls,industry_return_1d_enhanced_return_ls,industry_return_1d_return,industry_return_1d_return_compound,industry_return_1d_return_compound_ls,industry_return_1d_return_ls,industry_return_20d,industry_return_20d_enhanced,industry_return_5d,industry_return_5d_enhanced,return_1d,return_1d_enhanced,return_1d_enhanced_return,return_1d_enhanced_return_compound,return_1d_enhanced_return_compound_ls,return_1d_enhanced_return_ls,return_1d_return,return_1d_return_compound,return_1d_return_compound_ls,return_1d_return_ls,return_20d,return_20d_enhanced,return_5d,return_5d_enhanced
44,002013.SZ,0.5497,0.595,-0.07159974028451374,0.9197340168340069,1.0934338135361454,0.11171623171705314,0.12525212302453412,1.0553472783180087,0.9729407108400774,0.09972246153171607,0.6146,0.7708,0.5923,0.5815,0.5497,0.595,-0.07159974028451374,0.9197340168340069,1.0934338135361454,0.11171623171705314,0.12525212302453412,1.0553472783180087,0.9729407108400774,0.09972246153171607,0.6247,0.7437,0.5923,0.5882,0.5314,0.568,0.24226625997049112,1.2283158601669175,1.448443063945789,0.41278978237194436,0.18886434379549605,1.0856778262624456,1.105465550925914,0.2269469030736401,0.57,0.7099,0.5071,0.5747,0.5021,0.5278,-0.09609827846311512,0.8898980209092114,1.0606187370158628,0.09968915902617238,-0.24712185981837637,0.7396771173783753,0.461479449033106,-0.6450255041541046,0.5671,0.542,0.5521,0.5862
45,000987.SZ,0.5207,0.5325,0.32323261353069715,1.3419007769876736,1.3643942651208207,0.39418977034689034,0.12842374790695948,1.0704657300368585,0.8816793270720631,0.07218708215515895,0.5705,0.7192,0.5622,0.5533,0.5207,0.5325,0.32323261353069715,1.3419007769876736,1.3643942651208207,0.39418977034689034,0.12842374790695948,1.0704657300368585,0.8816793270720631,0.07218708215515895,0.5705,0.7192,0.5602,0.5947,0.5394,0.5533,0.18666191832151563,1.183762175948161,2.0926005426519216,0.8208452718070811,0.0979379522117777,1.0441649077231268,0.8297007189560593,0.01121549076479511,0.5477,0.5463,0.5228,0.6017,0.4958,0.5226,0.021188121126354736,1.017575249733526,0.7829957404817784,-0.16296530915989343,-0.05367131588497622,0.9390219143939134,0.6113442678731806,-0.2920030454287127,0.499,0.6029,0.5231,0.5532
46,002091.SZ,0.5538,0.5815,0.2098454671814377,1.2102289338229708,1.2568579936411997,0.2610472928266709,0.030044198980929804,0.9254386545736293,0.9453099007894206,0.07801887741692881,0.5598,0.7302,0.5051,0.6356,0.5517,0.595,0.16466909048399647,1.1533620113863807,1.156003144007301,0.179729774472799,-0.020651104970101863,0.8784767336403603,0.85410136113673,-0.023371730485134246,0.5578,0.6761,0.5071,0.595,0.5558,0.6085,-0.053872376113755296,0.9255300914342929,0.9722731579079265,0.010203730316117668,0.09116597612526409,0.9866064571366073,1.068237855907082,0.2002624317055976,0.5619,0.6964,0.5294,0.595,0.5264,0.6202,0.19934081425135874,1.202121265625985,1.337444500423857,0.32981869205836656,-0.06995590111978182,0.8806480470094208,0.7734010207486594,-0.12198132278449424,0.5317,0.4772,0.5215,0.559
47,000852.SZ,0.5416,0.6018,0.009684315518215449,0.9824449159405373,1.2572193982894584,0.28670888425905083,0.40995771633729283,1.331747678155788,1.616233399002177,0.7050244464071187,0.4828,0.5139,0.4848,0.5071,0.5396,0.595,0.00036822930884847227,0.9802135277728035,1.0194709158496216,0.07850927652782033,0.21124250839268832,1.1488925346801382,1.0856518943168016,0.30759403051791007,0.5254,0.6423,0.5091,0.568,0.5254,0.5882,-0.0660872187543381,0.9080736876107192,1.1140122397026577,0.1732773467426128,0.2793743664039393,1.2148852893943594,1.24338554751421,0.44385774654041205,0.4807,0.6423,0.4909,0.5071,0.5332,0.5878,-0.21334795255601238,0.7811948277208408,0.9513895335586107,0.013919228243842618,-0.0818558532413034,0.8226245772848301,0.6029459305957602,-0.2786026927500733,0.5173,0.5567,0.4949,0.5999
48,600318.SH,0.4793,0.5051,-0.3072315532129185,0.7047076747307068,0.5456542848514304,-0.5151896246540483,-0.48522562380578144,0.5553084208308511,0.459691267040406,-0.556957967255072,0.6364,0.7897,0.438,0.5326,0.4904,0.4867,-0.3125583360698847,0.7080095892045759,0.6000298815081876,-0.4308629714334082,-0.23851278384489205,0.7058777110029801,0.7535794876712237,-0.06353228733329325,0.6309,0.8081,0.438,0.5326,0.5124,0.5234,-0.2814343797405081,0.7365829765585019,0.7201096689656875,-0.2519902327031509,-0.24499435328997549,0.7259284859944684,0.7433752305994175,-0.07649542622346027,0.5289,0.652,0.438,0.5051,0.5126,0.4575,-0.0038252357335401346,0.9865514588080748,0.8391962727229397,-0.11563798543179835,-0.07876117044609174,0.8480210484032571,1.0366771966573667,0.2559709394643071,0.5956,0.7941,0.5691,0.709
49,601038.SH,0.5375,0.6018,0.20154060766211512,1.161613153408505,1.798724333157084,0.6705881948332,0.27938202840660986,1.092556861514562,1.2562760086261238,0.503235425561515,0.4402,0.622,0.5233,0.595,0.5396,0.6018,0.20154060766211512,1.161613153408505,1.798724333157084,0.6705881948332,0.27938202840660986,1.092556861514562,1.2562760086261238,0.503235425561515,0.4402,0.622,0.5254,0.6018,0.5274,0.622,-0.16697038118138102,0.8046588573548101,1.2397521185684317,0.30724346079037756,0.040243055296000085,0.867579786592705,0.7771774474104849,0.02495747934029527,0.4686,0.6423,0.5578,0.6288,0.5281,0.5752,-0.10283173768928837,0.8613817555575792,0.9670444740740961,0.05770601344457345,-0.27212246461212364,0.6489566375599781,0.4154386702665504,-0.5997735604759519,0.4297,0.4549,0.535,0.5624
50,002224.SZ,0.5436,0.5815,0.12145979151501289,1.0993456732079163,1.3391776322361784,0.3666320284053738,-0.009279590856704184,0.9165317154208683,0.8703747358173642,0.04496604933860099,0.4645,0.6153,0.5659,0.6288,0.5152,0.568,0.07866156163034577,1.0538592811105483,1.2037648944292194,0.2549556787724102,-0.14708695486315698,0.7994094378804175,0.660227874897371,-0.23064867867430455,0.4848,0.6085,0.5477,0.6288,0.5172,0.5612,0.07404997470352662,1.0575084565922,1.3048528136852835,0.33571793413190276,-0.14986812184241952,0.8198973348497032,0.6562878364363423,-0.2362110126328295,0.432,0.4936,0.5355,0.6085,0.5137,0.5754,0.20250091312566815,1.1943599295972942,1.289551390683517,0.33373652568080103,-0.0696268967309969,0.8677293563394323,0.7708937041348232,-0.0757285624099844,0.5621,0.516,0.5102,0.5874
51,603633.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,002322.SZ,0.497,0.4801,-0.31384478839382035,0.7082976353354882,0.650884157750054,-0.39176014289189476,-0.23883004701119792,0.6928257637605458,0.6663706993622053,-0.25730468971487924,0.5477,0.5409,0.5274,0.4936,0.501,0.4801,-0.35871542573978576,0.6744378918880957,0.579613583024891,-0.5038675629075515,-0.12629077725711274,0.7768394314814316,0.8346648193455765,-0.032226150206708826,0.5314,0.5274,0.5274,0.4936,0.5172,0.5274,-0.2891207513298994,0.720379231064184,0.6556434235623744,-0.3756533270865593,-0.031461000228393377,0.8557089948780965,1.0091043895156915,0.1574334038507298,0.4665,0.4801,0.4929,0.453,0.5073,0.4662,-0.6071472903550413,0.5245363743296538,0.5279954848596581,-0.6004994720735412,-0.20848950873967576,0.6999800197416879,0.7082536240601081,-0.19662361317183497,0.4134,0.4752,0.4867,0.4772
53,300142.SZ,0.5254,0.5274,0.04406832607641148,1.000183778709901,0.871627876888963,-0.07484024824010496,0.48387714169621754,1.414016238085719,1.1365823897534826,0.3188414090692256,0.6755,0.595,0.5923,0.6018,0.5112,0.5274,-0.07103781020055172,0.8947032210468948,0.8070818703380647,-0.15621159732520842,0.4805707897726487,1.411905472445187,1.1291155521642833,0.3122287052220878,0.6755,0.595,0.5943,0.6018,0.5152,0.5612,0.07194841269645119,1.0256411128322755,1.0441268125654566,0.10851448085934245,0.5786208859444291,1.5533198782019624,1.3740044499726407,0.5083288975656486,0.6369,0.6018,0.5923,0.595,0.5436,0.574,0.0356495835837812,0.9883979140959603,1.103372780896097,0.16549021714806214,0.8647261941098677,2.083577272626896,2.4354589465599226,1.0805395138965257,0.6389,0.595,0.556,0.611
54,603159.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,002117.SZ,0.5355,0.6018,0.16236702228833905,1.1449571566837062,1.2703835873466895,0.2946041066062551,0.08112838123575404,0.9696542185757989,0.7430792713189331,-0.10605060347143994,0.6268,0.7099,0.5416,0.5612,0.5294,0.5882,0.11637055749350128,1.0952411074206254,1.1131473446329756,0.16386050527481444,0.03871637799549826,0.9260645242627159,0.6824993688491767,-0.1908746099519516,0.6268,0.7099,0.5375,0.5274,0.5517,0.5815,0.12837828052586697,1.1148584315837062,1.1172863167509783,0.1802548879048179,0.4824319881896725,1.4865777663774014,1.6593531122813332,0.6965566104363967,0.6957,0.7505,0.5822,0.6288,0.5424,0.5935,0.25185301951127154,1.2738416259238348,1.4994073090491222,0.477100074076549,0.2729515743920688,1.2903699615851472,1.091444910791383,0.2775957828411897,0.5842,0.622,0.5264,0.5894
56,300726.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,002761.SZ,0.5182,0.5853,0.4432529423126946,1.5326504147739453,2.458814717740367,0.9431042177388751,1.2848599070742774,2.9799131826509244,7.7573936718604894,2.3315877191164027,0.6916,0.8494,0.5439,0.6353,0.5182,0.5996,0.6106122102704553,1.8108114022146187,2.423293879025188,0.9389313476022186,0.9578483532138482,2.1655338646191673,4.0260719241055485,1.6775646113955442,0.6916,0.8494,0.5439,0.6353,0.5075,0.5353,0.17753915901857298,1.1648092411190067,1.625482198910931,0.5276565263666853,0.9259341606984426,1.9725978954199712,3.783557703876928,1.613736226364733,0.6296,0.8637,0.5268,0.6138,0.5011,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5889258468256929,-0.2381320950321522,0.4968,0.0,0.5204,0.0
58,300466.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,603648.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,300213.SZ,0.5574,0.6421,-0.14297665391326564,0.847342813246992,0.7696445125253397,-0.17945596852951762,0.1398093837843547,1.0733668308970632,0.9711414245487784,0.18314556191777356,0.5533,0.5943,0.5533,0.5396,0.5574,0.6421,-0.14297665391326564,0.847342813246992,0.7696445125253397,-0.17945596852951762,0.1398093837843547,1.0733668308970632,0.9711414245487784,0.18314556191777356,0.5533,0.5943,0.5533,0.5396,0.5061,0.5396,-0.24818067962634985,0.7621941874237278,0.6167028095802418,-0.3881791377020242,-0.007601921220928287,0.9329904236835349,0.7228055895368444,-0.11167704809279247,0.5656,0.6216,0.5492,0.4918,0.5127,0.5556,-0.15762229231437833,0.8313123788588528,0.7209987471799357,-0.2388143578974333,-0.10582845910010268,0.8293678212861162,0.5943821049724637,-0.3081301238511413,0.4845,0.5842,0.5373,0.5118
61,603385.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,300091.SZ,0.5393,0.5303,-0.011132923337776997,0.985746639779185,1.3363946882716973,0.3806089554301774,0.295904127525344,1.2977173214365816,2.0002385106639773,0.9829942295344877,0.4525,0.3788,0.4566,0.4477,0.5269,0.5372,-0.03496557513150383,0.9572335829183184,1.439382590885834,0.46758769093665903,0.20052637599754805,1.17672116540731,1.6535315775485429,0.7922387264788959,0.4525,0.2755,0.4566,0.4477,0.4938,0.5096,0.11670280011708115,1.096995548916253,1.3775989398000636,0.4300921669894306,0.10022554072069417,1.0047750143202525,1.3543988428430922,0.591637055925188,0.4421,0.4201,0.4504,0.4614,0.4915,0.4894,0.004080445435218766,0.9831145169566317,0.8808699579556594,-0.06242997179641463,-0.06914637882491148,0.8223747069013272,0.9649110461927484,0.2528932168339766,0.4336,0.5048,0.4927,0.4752
63,002408.SZ,0.4911,0.4411,-0.31272579556359537,0.709009658034065,0.67215062102374,-0.3563475503633557,-0.43569270544873623,0.602976834360901,0.5783859228353634,-0.44652990797134573,0.4911,0.458,0.5318,0.5174,0.4962,0.4665,-0.1302415908904484,0.8501734394584185,0.7718695188806092,-0.21363758886805675,-0.4474475616161351,0.6001061196866169,0.565280429173472,-0.47003962030614366,0.4911,0.458,0.5318,0.5428,0.4758,0.4411,-0.22389379755666514,0.7759688970049284,0.7885652362821856,-0.19729355567787704,-0.5434087462934858,0.5418854808568268,0.4662243708021162,-0.6619619896608451,0.4733,0.3902,0.5191,0.5344,0.4735,0.5203,0.13290271637745826,1.1163372622531011,1.0663042904726485,0.09945997240993545,-0.5927702021438754,0.5180186080267278,0.42245088342879983,-0.760684901361624,0.4655,0.4518,0.5284,0.5412
64,600418.SH,0.4949,0.5409,0.0972321661433061,1.0726206391558037,1.1153093435767636,0.14500997825849365,-0.5772804321140468,0.512178727602719,0.44688636965003486,-0.6766072462412891,0.3773,0.4462,0.4604,0.5477,0.503,0.5544,0.1577616085638867,1.1378748704297887,1.1267666352350618,0.16444330609707913,-0.3865380048878572,0.6196909865269575,0.6545917422228643,-0.29512239178891025,0.3773,0.4462,0.4604,0.5477,0.499,0.5544,-0.04111746986375558,0.9314190061787454,0.7854609680695805,-0.19753534895441985,-0.573938633838983,0.5065324763531536,0.4499914883513177,-0.6699236496911618,0.3692,0.4395,0.4604,0.4598,0.481,0.4993,-0.2573870417501069,0.7571562149175212,0.747603926820319,-0.2598311174214492,-0.38723817135963096,0.6341640123908845,0.6541556808793392,-0.2965227247324576,0.4102,0.4762,0.5206,0.487
65,300818.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,603557.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,002396.SZ,0.538,0.6173,0.21133314389234759,1.1857700261085846,1.4332995989519552,0.4225133139849963,0.586624872882858,1.5661289893498465,1.0466463934085344,0.2669689223956935,0.5575,0.6433,0.6238,0.7018,0.538,0.6173,0.21133314389234759,1.1857700261085846,1.4332995989519552,0.4225133139849963,0.586624872882858,1.5661289893498465,1.0466463934085344,0.2669689223956935,0.5575,0.6433,0.614,0.7147,0.5634,0.5913,0.19560341983196167,1.1643155777389471,1.1112687870480882,0.165428877191439,0.41536948446634925,1.3044094358812655,0.7428386127228515,-0.07554185443732378,0.4756,0.4613,0.5828,0.6368,0.5188,0.5677,0.24719813500651822,1.2231361098139983,1.3128295383825055,0.34012645373703315,0.7074514441784088,1.7628674098233201,1.3343088758873172,0.5086220649867947,0.4658,0.574,0.5547,0.612
68,002870.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,603839.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,300796.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,600750.SH,0.5117,0.553,0.03530360950644233,1.0206979581549787,0.9654386060651466,-0.013936136586266287,-0.16306853291037166,0.8157266258717223,0.7098391833055236,-0.2792887529237114,0.5771,0.662,0.486,0.5062,0.5117,0.553,0.03530360950644233,1.0206979581549787,0.9654386060651466,-0.013936136586266287,-0.16306853291037166,0.8157266258717223,0.7098391833055236,-0.2792887529237114,0.5748,0.6542,0.486,0.4984,0.5491,0.514,-0.15229275425120534,0.8449471192005937,0.8960211992844316,-0.08948961343777079,-0.044150948217517985,0.9110104282746968,0.9003476572298775,-0.04145358353800422,0.5584,0.8022,0.5093,0.5218,0.5157,0.5327,0.08505284821648947,1.0733097449888083,1.2153170687461214,0.21392302667391,0.13089930285671936,1.0918345367569862,1.278332322182219,0.30864691861047056,0.6347,0.7338,0.5474,0.6635
72,300668.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,300495.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,000063.SZ,0.5422,0.5977,0.3408691720814505,1.3069420071661835,1.5152423541486302,0.5079847506924637,-0.11240292794863915,0.7194527709896742,0.37106371920579795,-0.7000009624138395,0.673,0.7032,0.5717,0.6751,0.5612,0.6118,0.3528580241578311,1.3185210632686057,1.1980271959637487,0.28603136037665505,0.06931284340257349,0.8693164203037341,0.5338655522914565,-0.3365694197114142,0.673,0.7032,0.5696,0.654,0.5338,0.5696,0.4521110315620186,1.4736320657530104,1.3350273156292882,0.36649353573191223,0.32469252210842037,1.1145441440272685,0.8923051209558687,0.17418993770027938,0.6603,0.5345,0.5823,0.661,0.5307,0.5497,0.16943132398727273,1.1083506151157791,0.8533085038237589,-0.046070738312020465,0.23950312441083355,1.0566841217672505,0.7507050720843537,0.003811142305105625,0.5751,0.5215,0.5835,0.7047
75,600686.SH,0.4741,0.5378,0.05413461430515104,1.0338610524204075,1.6222489227143209,0.5282922249938309,-0.6351467043588562,0.47477499293708486,0.37576679309326266,-0.8051779610910608,0.4602,0.4449,0.49,0.425,0.4741,0.5378,0.05413461430515104,1.0338610524204075,1.6222489227143209,0.5282922249938309,-0.6351467043588562,0.47477499293708486,0.37576679309326266,-0.8051779610910608,0.4343,0.4316,0.49,0.425,0.488,0.5046,-0.1505702460813712,0.8422621929976436,1.2154301133312313,0.23951814284500433,-0.24463621175312936,0.7110125867163974,0.8215837525830973,-0.024156975879606857,0.4422,0.5246,0.5139,0.4382,0.5041,0.5325,-0.10859804783879817,0.8646212823598192,1.081543847821495,0.14413729545517034,-0.2571706683226179,0.6937911405969297,0.8006036557364085,-0.04922588901858416,0.3625,0.5976,0.478,0.54
76,601975.SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,002702.SZ,0.5477,0.6018,0.12167947107234617,1.1270469232033113,1.7070833886325685,0.6226017563876618,-0.015572138324905366,0.964010487618264,0.7450433515059474,-0.0852779192568498,0.5558,0.5477,0.5213,0.6356,0.5335,0.568,0.11098317969950264,1.114991579010411,1.3862967164133433,0.4147657285822857,-0.0019925329050300283,0.9767284205833622,0.7657000832443503,-0.05811870841709908,0.5558,0.5477,0.5213,0.6356,0.5213,0.595,0.13483069971687742,1.1363292399320892,1.504162934407627,0.49553309615279345,0.11521192146984291,1.0848645933877825,0.9683059060967105,0.17629020033264672,0.5314,0.6288,0.5558,0.7032,0.5021,0.5532,-0.12368149525879898,0.8680978595801282,1.0275383813414034,0.11701991405589834,-0.048808039960323416,0.9134282266058004,0.697309581851767,-0.15174972252768565,0.543,0.5874,0.5432,0.6516
78,300782.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,002042.SZ,0.4795,0.4613,-0.3151222798340486,0.7039058267020413,0.604653522382242,-0.460080161904424,-0.49347721835002484,0.5497723633466632,0.35712551774811363,-0.9095505993800931,0.5731,0.6043,0.5127,0.5068,0.4795,0.4613,-0.3151222798340486,0.7039058267020413,0.604653522382242,-0.460080161904424,-0.49347721835002484,0.5497723633466632,0.35712551774811363,-0.9095505993800931,0.5731,0.6043,0.5127,0.5068,0.4659,0.4678,-0.04113477450773716,0.9333910901454232,0.8429301467127381,-0.13773669470776806,-0.4235911197122749,0.5894085845856055,0.41066643087533294,-0.7697784021045935,0.5828,0.7083,0.5322,0.5848,0.4969,0.4892,0.10171188108800927,1.0917140140257937,0.9326893491431818,-0.03630292630928847,-0.018053559518736384,0.9193186591996952,0.9257661997130189,0.041296718282483574,0.449,0.5425,0.4843,0.5118
80,300512.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,002141.SZ,0.4848,0.4733,-0.1344516508959656,0.8509527640054855,1.5161499295377139,0.5318811838233604,-0.27166411167711735,0.6864006095380708,0.6500528397952958,-0.12310736794702604,0.4686,0.4936,0.4665,0.426,0.4848,0.4733,-0.1344516508959656,0.8509527640054855,1.5161499295377139,0.5318811838233604,-0.27166411167711735,0.6864006095380708,0.6500528397952958,-0.12310736794702604,0.4686,0.4665,0.4625,0.4868,0.5112,0.5003,-0.17727341343310715,0.8204095527715031,1.1668207309037872,0.2725455515997791,0.10890380013853418,1.0080213732907883,1.392100629758613,0.6380284556842774,0.4402,0.5409,0.4645,0.5003,0.5137,0.5497,-0.1429942199342693,0.8553970894066278,1.5723957496730057,0.5857622392072206,-0.26294176081262643,0.7495605969141304,0.6607456734493574,-0.10566266621804399,0.4939,0.5986,0.5339,0.5613
82,300585.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,600639.SH,0.5294,0.5477,-0.08805217204086088,0.9004055245501655,0.9470345239631222,-0.01568908963018864,-0.20127295049800176,0.7658397140697247,0.6366602685429127,-0.3287103976835823,0.5051,0.4733,0.5172,0.6423,0.5254,0.568,-0.005267742634740807,0.9764009816119226,0.9661163926328927,0.009028928546236936,-0.22059137665250822,0.7510899918439232,0.6125293127911059,-0.36734724999259516,0.5071,0.4868,0.5152,0.5882,0.5294,0.595,0.16995372665567077,1.158754014787096,1.249193465479435,0.27298293757160846,-0.168077739519179,0.7929920947859163,0.680252692289955,-0.2623199757259367,0.5335,0.6288,0.5152,0.6288,0.5667,0.5694,-0.0689693538970941,0.9210707394280571,1.188334907055229,0.22094122346659698,0.05084985477893698,1.0137689161147838,1.0534780622119582,0.17553521287029525,0.4388,0.5578,0.4549,0.5874
84,600236.SH,0.5091,0.5544,0.060203725665193136,1.0546468660131916,1.0591812764604411,0.06471938552151757,0.23906532115893486,1.2311538018301798,1.2496560079807435,0.2547304693100998,0.6166,0.6626,0.5477,0.5612,0.5112,0.5341,0.1180015210827807,1.1169691968936897,1.121771559617051,0.12251718093910514,0.28182958678761133,1.2855080436747095,1.3612602391095319,0.3402590005674527,0.6166,0.6491,0.5477,0.5612,0.5294,0.5409,0.0008181069886940978,0.995356987340923,1.0265811510760514,0.03253709263174916,0.3750015855224743,1.415225569802344,1.6401204341329811,0.5266029980371787,0.5903,0.7099,0.5659,0.6423,0.4857,0.4982,0.02397343454481163,1.0240261794407977,1.0142834172026187,0.02397936395341785,0.08101608555732645,1.082794588400119,0.9110450141192394,-0.061368001893117086,0.5236,0.6229,0.5116,0.5825
85,002192.SZ,0.5172,0.5477,0.17163045861697995,1.1401634044013587,1.4286539359558252,0.45048638916041167,-0.3038932035649525,0.6641361896892028,0.35587550671048357,-0.7085635237392971,0.4422,0.5206,0.4564,0.4462,0.5091,0.4936,0.032223578816103035,0.9856667974054965,1.1726662441155253,0.2514471594747134,0.25245898689419394,1.1234989639003872,1.0864497848306525,0.404140857178996,0.4422,0.5206,0.4564,0.4462,0.5152,0.5747,0.4176853948667259,1.4406083473248357,2.6266498530442353,1.0596514003100888,0.20334569694868462,1.0856732372700668,0.9839594681895273,0.3059142772879768,0.4706,0.4665,0.4645,0.5003,0.4868,0.4549,-0.3888465650202457,0.6619152296993802,0.5462240621671237,-0.5171985595636586,-0.3814704633154152,0.6261801559056143,0.3042311330793086,-0.8637180432402227,0.5305,0.542,0.499,0.4327
86,600854.SH,0.568,0.5477,-0.2851551388386462,0.7408693955164294,0.8075662986135089,-0.1934442845840267,-0.3378884431306339,0.6617649955687044,0.6015047046228799,-0.41901836555718214,0.5112,0.6153,0.5456,0.5544,0.568,0.5477,-0.2851551388386462,0.7408693955164294,0.8075662986135089,-0.1934442845840267,-0.3378884431306339,0.6617649955687044,0.6015047046228799,-0.41901836555718214,0.503,0.6018,0.5456,0.5544,0.5801,0.6085,-0.2503382942053322,0.7656874526867432,0.8653717003193252,-0.1233716827080591,-0.17720174501104707,0.7729608086002423,0.8296643540215081,-0.09764496931800853,0.4746,0.5882,0.5903,0.5815,0.5307,0.5117,-0.32912367736622977,0.7061490126784411,0.8319500208656657,-0.16107115655245274,-0.2689508075272018,0.7076125557913354,0.6904698374822362,-0.28114309435031776,0.4244,0.4969,0.5113,0.6323
87,002040.SZ,0.5314,0.5612,-0.01393928515907307,0.9671402060606298,0.8051168058985829,-0.14614556390503425,-0.002157240404292826,0.9108121982523923,0.9285193277564971,0.1108575598898584,0.5152,0.4057,0.5436,0.6356,0.5335,0.5747,0.16473399552382362,1.1503622632289048,1.0328722680048712,0.10837572305775994,-0.07034145636947581,0.8487164548888028,0.810088600849029,-0.02551087204050742,0.5152,0.4057,0.5477,0.622,0.5355,0.5003,-0.013563381835104266,0.969245245878676,0.7780038467766883,-0.18031664156005064,0.20795286229421245,1.1305557628300789,1.414244825336029,0.5310777652868688,0.5193,0.5071,0.5152,0.5544,0.5103,0.5693,0.02052215051174299,1.0159286809626584,1.0867353206891786,0.16697475536428846,0.21876264994300149,1.2247464628706288,1.4464764775244792,0.5526973405844473,0.6045,0.6761,0.5423,0.6117
88,603636.SH,0.4586,0.4807,-0.025893312456377895,0.9697237545971404,0.9121078321448697,-0.012668350394178171,-0.022141945228681847,0.9654974080392604,0.5512127419190446,-0.42080955255184127,0.7021,0.8747,0.5556,0.5595,0.4586,0.4807,-0.025893312456377895,0.9697237545971404,0.9121078321448697,-0.012668350394178171,-0.022141945228681847,0.9654974080392604,0.5512127419190446,-0.42080955255184127,0.7021,0.8747,0.5556,0.5595,0.4894,0.4886,-0.0985471102692425,0.9023709263148505,0.9166169734470466,-0.009702345609986562,-0.008222603367144504,0.979989348712053,0.5667950312325173,-0.39297086882876653,0.6832,0.788,0.4917,0.5674,0.5206,0.565,0.25213180755206055,1.2765800131635328,1.4893961231410917,0.4588577517716886,0.2746808930205026,1.2600865723808359,0.9988104170465091,0.17283612394652767,0.6247,0.7601,0.5368,0.5859
89,300021.SZ,0.5213,0.5477,0.14127850902575464,1.1131910980881903,1.2062594860538005,0.23051489099199596,0.10627251002567828,0.9798628781224806,1.0233903463699263,0.19537220952175943,0.5416,0.4936,0.4807,0.5409,0.5274,0.5139,0.12246087889014856,1.0926614106462749,1.1699260156855422,0.20110175736229652,0.003439056223386028,0.8876499431328425,0.8329460607574299,-0.010294698082825071,0.5416,0.4936,0.4807,0.5409,0.5314,0.622,0.1651828502866063,1.1414363054535828,1.3650372918494313,0.35500576347168994,0.020907370710914502,0.9056113852984516,0.8624880488400612,0.02464193089223169,0.5598,0.5206,0.5213,0.5477,0.5192,0.5342,0.10383211136227162,1.073226260947277,1.0784116493793494,0.1387206858556535,0.37095408572582456,1.3367984049621782,1.7407306178783335,0.7247353609220522,0.5257,0.6639,0.4843,0.515
